   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.2631578947368418E-002  0.14805596283459499       0.12101903400692005        9.8919397285518573E-002   8.0855439547537489E-002   6.6090193709865575E-002   5.4021272252252672E-002   4.4156291474999998E-002   3.6092783392140781E-002   2.9501775847376149E-002   2.4114371249563199E-002   1.9710776187616491E-002   1.6111334352661044E-002   1.3169196999649940E-002   1.0764331856444126E-002   8.7986260903842387E-003   7.1918835386171887E-003   5.8785528899212292E-003   4.8050533486697841E-003   3.9275886626803785E-003   3.2103603401914781E-003   2.6241071556248018E-003   2.1449113602007054E-003   1.7532228946473358E-003   1.4330617923293508E-003   1.1713662346896619E-003   9.5745965951983276E-004   7.8261518256421761E-004   6.3969956111761817E-004   5.2288217454294879E-004   4.2739714872021013E-004   3.4934891955390587E-004   2.8555330320167429E-004   2.3340758881366616E-004   1.9078435411516671E-004   1.5594467154915015E-004   1.2746716415813341E-004   1.0419001673506417E-004   8.5163576509555668E-005   6.9611609549799329E-005   5.6899632244934912E-005   4.6509025873677737E-005   3.8015878175909291E-005   3.1073688738206013E-005   2.5399232586709121E-005   2.0761005281433087E-005   1.6969778075607477E-005   1.3870877832578289E-005   1.1337876723343870E-005   9.2674342710285932E-006   8.4212577863432729E-006
  0.10526315789473684       0.29207334473189750       0.23873698406162580       0.19514053115843888       0.15950535342644878       0.13037761920444646       0.10656898501107526        8.7108114420796356E-002   7.1201049739744948E-002   5.8198820153729569E-002   4.7570965312765057E-002   3.8883893783004830E-002   3.1783193503019391E-002   2.5979172634857189E-002   2.1235040800227950E-002   1.7357248597379263E-002   1.4187591242138378E-002   1.1596754181220442E-002   9.4790373678656087E-003   7.7480429450647384E-003   6.3331504191168897E-003   5.1766355085612822E-003   4.2313151298721159E-003   3.4586224390366245E-003   2.8270333946752955E-003   2.3107806520256402E-003   1.8888023154331173E-003   1.5438826630794437E-003   1.2619497857751794E-003   1.0315014864204219E-003   8.4313601736177302E-004   6.8916851126873697E-004   5.6331745667312100E-004   4.6044842705278161E-004   3.7636460838811735E-004   3.0763557897522682E-004   2.5145735636089269E-004   2.0553800141591568E-004   1.6800411265753502E-004   1.3732439585437150E-004   1.1224719084901194E-004   9.1749406761113092E-005   7.4994782295453454E-005   6.1299768250519797E-005   5.0105640319402639E-005   4.0955704458662861E-005   3.3476664842202426E-005   2.7363394276615536E-005   2.2366485725242697E-005   1.8282077093621606E-005   1.6612805612855075E-005
  0.15789473684210525       0.42812372672090548       0.34994281118338844       0.28603873980775862       0.23380437696736722       0.19110868308755680       0.15620977364466326       0.12768385507119773       0.10436713705658629        8.5308352356691985E-002   6.9729947450508700E-002   5.6996360118487244E-002   4.6588089986860981E-002   3.8080504163506723E-002   3.1126513186321120E-002   2.5442410609768096E-002   2.0796298440782013E-002   1.6998626248948573E-002   1.3894457957699669E-002   1.1357150813502054E-002   9.2831886639481165E-003   7.5879587392638295E-003   6.2022996530474370E-003   5.0696797792242759E-003   4.1438908955513873E-003   3.3871629969265855E-003   2.7686233679197550E-003   2.2630370491524519E-003   1.8497773099280940E-003   1.5119841266785349E-003   1.2358763333353059E-003   1.0101893825293883E-003   8.2571577838165284E-004   6.7492943250413960E-004   5.5167861725176912E-004   4.5093498975391690E-004   3.6858844738221590E-004   3.0127944521557860E-004   2.4626193456669964E-004   2.0129133061739797E-004   1.6453293869401098E-004   1.3448710300426362E-004   1.0992802425143031E-004   8.9853749880961994E-005   7.3445296800312841E-005   6.0033238781436111E-005   4.9070395459339499E-005   4.0109508655629910E-005   3.2784995301764024E-005   2.6798032510847364E-005   2.4351199408577078E-005
  0.21052631578947367       0.55249600883176564       0.45160311014264254       0.36913455696636843       0.30172582646337753       0.24662680023933792       0.20158956683394824       0.16477671299360419       0.13468636093679098       0.11009089508607073        8.9986878394783698E-002   7.3554114327388120E-002   6.0122184821939595E-002   4.9143098807155339E-002   4.0168935433137654E-002   3.2833569984419220E-002   2.6837736829627007E-002   2.1936820104869609E-002   1.7930873954514231E-002   1.4656465213653130E-002   1.1980005721507980E-002   9.7923022358552964E-003   8.0041016099205164E-003   6.5424494706596975E-003   5.3477138551521683E-003   4.3711523649166001E-003   3.5729235922129753E-003   2.9204616838089115E-003   2.3871477310820795E-003   1.9512237814079923E-003   1.5949051646224361E-003   1.3036549208061358E-003   1.0655907261309383E-003   8.7100012245214849E-004   7.1194427155026052E-004   5.8193406951663300E-004   4.7566540639340125E-004   3.8880277112972577E-004   3.1780237285558999E-004   2.5976756261003055E-004   2.1233065687590777E-004   1.7355634165955921E-004   1.4186271626679173E-004   1.1595675544563179E-004   9.4781557042553197E-005   7.7473222844680312E-005   6.3325613605907385E-005   5.1761540195619188E-005   4.2309215671108608E-005   3.4583007457937294E-005   3.1425355963239562E-005
  0.26315789473684209       0.66179763923445201       0.54094485285568350       0.44216134529840900       0.36141698182392590       0.29541758113889349       0.24147052211000664       0.19737489172022382       0.16133169198627950       0.13187044517976509       0.10778920187572316        8.8105504036730453E-002   7.2016303182798502E-002   5.8865197821287407E-002   4.8115653833975758E-002   3.9329115160798289E-002   3.2147111718213217E-002   2.6276634693663758E-002   2.1478182451877187E-002   1.7555989449531725E-002   1.4350039452397892E-002   1.1729537254147299E-002   9.5875725399916650E-003   7.8367581954134832E-003   6.4056651212691107E-003   5.2359080910910627E-003   4.2797637748731195E-003   3.4982237367643908E-003   2.8594029849973550E-003   2.3372391378136681E-003   1.9104291406461336E-003   1.5615601512050537E-003   1.2763991366661724E-003   1.0433121995850657E-003   8.5278994202011866E-004   6.9705950485508643E-004   5.6976745308071411E-004   4.6572057098591760E-004   3.8067399085654893E-004   3.1115801266326645E-004   2.5433654823835421E-004   2.0789141574593462E-004   1.6992776318766373E-004   1.3889676300098629E-004   1.1353242348385482E-004   9.2799939347667647E-005   7.5853474090018186E-005   6.2001651851782409E-005   5.0679350928705834E-005   4.1424648112645015E-005   3.7642310727097688E-005
  0.31578947368421051       0.75304715421411128       0.61553102937092241       0.50312712436948770       0.41124962395097819       0.33615014045994052       0.27476479097335171       0.22458919791717791       0.18357631502824057       0.15005291328919013       0.12265131691490405       0.10025360526755056        8.1946004527206462E-002   6.6981607687249423E-002   5.4749902627425517E-002   4.4751864598384483E-002   3.6579597200513847E-002   2.9899691186234256E-002   2.4439622121100735E-002   1.9976632058619409E-002   1.6328641514457884E-002   1.3346821073046078E-002   1.0909519483895791E-002   8.9173005856454934E-003   7.2888865411151471E-003   5.9578418935711738E-003   4.8698631582653959E-003   3.9805633653460272E-003   3.2536611794272696E-003   2.6595007032227148E-003   2.1738415898758263E-003   1.7768700913197849E-003   1.4523907061149213E-003   1.1871654395940821E-003   9.7037372595358377E-004   7.9317097398153014E-004   6.4832772893325293E-004   5.2993472770101113E-004   4.3316181473356885E-004   3.5406088325888726E-004   2.8940480156910368E-004   2.3655575394639691E-004   1.9335762369331066E-004   1.5804802894304917E-004   1.2918642136482215E-004   1.0559531542111012E-004   8.6312249532067924E-005   7.0550520075360985E-005   5.7667085600988715E-005   4.7136332355509302E-005   4.2832481380751835E-005
  0.36842105263157893       0.82375550473361603       0.67332712315896792       0.55036890669368921       0.44986444830686345       0.36771340015015586       0.30056419257089262       0.24567729625665424       0.20081345472791301       0.16414232908875270       0.13416782375236846       0.10966704948834061        8.9640432486758792E-002   7.3270933901181445E-002   5.9890716801817456E-002   4.8953899827200276E-002   4.0014286628451023E-002   3.2707162045081201E-002   2.6734412608582142E-002   2.1852364220299181E-002   1.7861840801411066E-002   1.4600038405948187E-002   1.1933883174913645E-002   9.7546022619257600E-003   7.9732861365086061E-003   6.5172613003949970E-003   5.3271253692808301E-003   4.3543236020216966E-003   3.5591679784500348E-003   2.9092180222991607E-003   2.3779573072996336E-003   1.9437116472889020E-003   1.5887648432270831E-003   1.2986359010836151E-003   1.0614882442603630E-003   8.6764680653726202E-004   7.0920331444589320E-004   5.7969364644364866E-004   4.7383411350601081E-004   3.8730589589947625E-004   3.1657884635738227E-004   2.5876746781668342E-004   2.1151319228314381E-004   1.7288815664711558E-004   1.4131655044038972E-004   1.1551032655346015E-004   9.4416651806827857E-005   7.7174954023688340E-005   6.3081812502848301E-005   5.1562260329857882E-005   4.6854293598045231E-005
  0.42105263157894735       0.87199395120660927       0.71275660743586400       0.58259805971020828       0.47620814318397953       0.38924639674474282       0.31816498650847258       0.26006395838131158       0.21257292684789819       0.17375437005072292       0.14202458209511026       0.11608906248674866        9.4889703119787283E-002   7.7561620041674550E-002   6.3397868346773856E-002   5.1820600279599838E-002   4.2357490629265915E-002   3.4622466782102373E-002   2.8299958013521226E-002   2.3132020849419538E-002   1.8907815634632674E-002   1.5455004750046242E-002   1.2632721642432593E-002   1.0325823816904889E-002   8.4401952706799691E-003   6.8989068084987087E-003   5.6390774866363416E-003   4.6093092420763995E-003   3.7675899527363603E-003   3.0795794577940828E-003   2.5172085480003777E-003   2.0575338165986692E-003   1.6818016168654686E-003   1.3746829605896949E-003   1.1236481302883249E-003   9.1845549603423570E-004   7.5073368228334610E-004   6.1364003365311018E-004   5.0158145287565112E-004   4.0998621330175884E-004   3.3511744551104365E-004   2.7392067968450072E-004   2.2389923239819688E-004   1.8301234608820343E-004   1.4959193243749736E-004   1.2227451706089314E-004   9.9945613971961752E-005   8.1694256384279794E-005   6.6775832020027619E-005   5.4581704240263379E-005   4.9598042824431049E-005
  0.47368421052631576       0.89644667448848825       0.73274394872788307       0.59893545632901812       0.48956212127440057       0.40016176621731381       0.32708706905517504       0.26735675362409950       0.21853396366062672       0.17862684475174162       0.14600728005157393       0.11934446849852798        9.7550629997167015E-002   7.9736627384755288E-002   6.5175691303823169E-002   5.3273769844607244E-002   4.3545292703808802E-002   3.5593360877467617E-002   2.9093554339005595E-002   2.3780696247518274E-002   1.9438034549155409E-002   1.5888398850268437E-002   1.2986972396635862E-002   1.0615383814003787E-002   8.6768778809308764E-003   7.0923681222575946E-003   5.7972102705180842E-003   4.7385649414584188E-003   3.8732418944119225E-003   3.1659379937547805E-003   2.5877969010891406E-003   2.1152318273227212E-003   1.7289632261703082E-003   1.4132322528087500E-003   1.1551578241309184E-003   9.4421111412405691E-004   7.7178599203325121E-004   6.3084792059620379E-004   5.1564695756376074E-004   4.2148317569515141E-004   3.4451491423456455E-004   2.8160204954201127E-004   2.3017788506633275E-004   1.8814443583388385E-004   1.5378683646306217E-004   1.2570337748749429E-004   1.0274832033782988E-004   8.3985152373519797E-005   6.8648380934329095E-005   5.6112301516934718E-005   5.0988886735715576E-005
