   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.11111111111111110       0.34202015245350664       0.32777957173927835       0.31410553792236340       0.30094828329445616       0.28825830441436634       0.27599191974443404       0.26411459266645743       0.25260188949809831       0.24143867227581281       0.23061729514551463     
  0.22222222222222221       0.64278762456870253       0.61600197482792252       0.59022764857551857       0.56534863706694771       0.54126666749514996       0.51791054873905595       0.49523661011631326       0.47322404797297690       0.45186840782305482       0.43117520937353426     
  0.33333333333333331       0.86602541835490165       0.82981979530328887       0.79475440852755197       0.76064062553785350       0.72738067065427359       0.69495107007786139       0.66337546472521736       0.63270020049414377       0.60297692073162412       0.57425201679733018     
  0.44444444444444442       0.98480775975923240       0.94306644063528644       0.90187731632476065       0.86117210570404135       0.82110591024789681       0.78190936759329932       0.74380430446566603       0.70696728570677259       0.67152076763319424       0.63753742440364292     
  0.55555555555555558       0.98480774457842557       0.94036497728965629       0.89458598992606464       0.84863355636823157       0.80353616246334092       0.75998837995707746       0.71838574662935550       0.67890931881136396       0.64160206433038036       0.60642465637231324     
  0.66666666666666663       0.86602537464351048       0.81421138258633385       0.76013080973961422       0.70844935826066346       0.66069587605408853       0.61710132980345744       0.57740431843826145       0.54119460797708940       0.50805209858038980       0.47759686623524139     
  0.77777777777777768       0.64278755759896655       0.54413003216863187       0.47545181609005410       0.42470557271156567       0.38520702795990558       0.35311831784252923       0.32615341423273453       0.30289736808400392       0.28243960672845597       0.26417120847275749     
  0.88888888888888884       0.34202007030296450       0.31273655923469301       0.28133675175994910       0.25245974298611207       0.22740364712306865       0.20611990787580187       0.18810182383696880       0.17275864903907567       0.15955634154727899       0.14805696313806491     
   1.0000000000000000       -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008  -8.7422780003724745E-008
